tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dogstage,jpg_url,prediction,retweet_count,favorite_count
846042936437604353,2017-03-26,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,12.0,10.0,Jarvis,None,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,golden_retriever,3111,16814
845812042753855489,2017-03-26,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,13.0,10.0,,None,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,Samoyed,9438,30828
845677943972139009,2017-03-25,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",12.0,10.0,,None,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,chow,5158,26402
845397057150107648,2017-03-24,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",13.0,10.0,Mimosa,doggo,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,Dandie_Dinmont,1959,8021
845306882940190720,2017-03-24,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,12.0,10.0,Pickles,pupper,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,Irish_water_spaniel,5821,24550
844979544864018432,2017-03-23,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",13.0,10.0,,None,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,Shetland_sheepdog,2796,14354
844973813909606400,2017-03-23,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",12.0,10.0,Brady,None,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,Labrador_retriever,3468,15919
844704788403113984,2017-03-23,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,13.0,10.0,Luna,None,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,Labrador_retriever,11171,40804
844580511645339650,2017-03-22,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,11.0,10.0,Charlie,None,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,,3395,17360
844223788422217728,2017-03-21,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,12.0,10.0,Margo,None,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,Labrador_retriever,2373,14361
843856843873095681,2017-03-20,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,12.0,10.0,Sadie,None,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,Labrador_retriever,4999,22566
843604394117681152,2017-03-19,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,11.0,10.0,Hank,None,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,Labrador_retriever,2971,17810
843235543001513987,2017-03-18,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,13.0,10.0,Tycho,None,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,Pembroke,6560,22664
842846295480000512,2017-03-17,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,13.0,10.0,Charlie,None,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,Labrador_retriever,3883,16053
842765311967449089,2017-03-17,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",12.0,10.0,Indie,None,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,Labrador_retriever,1379,7124
842535590457499648,2017-03-17,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,13.0,10.0,Winnie,None,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,Pembroke,3789,19096
842163532590374912,2017-03-16,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,12.0,10.0,George,None,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,French_bulldog,6287,25844
842115215311396866,2017-03-15,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,12.0,10.0,Bentley,None,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,chow,3278,14797
841680585030541313,2017-03-14,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",12.0,10.0,Penny,None,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,Chihuahua,8394,27071
841439858740625411,2017-03-14,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,14.0,10.0,,None,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,Labrador_retriever,3983,13356
841314665196081154,2017-03-13,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,13.0,10.0,Max,None,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,Afghan_hound,5103,16754
841077006473256960,2017-03-13,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,12.0,10.0,Dawn,None,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,Brittany_spaniel,5754,24229
840696689258311684,2017-03-11,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,10.0,10.0,,None,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,,1070,13005
840632337062862849,2017-03-11,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",12.0,10.0,Maddie,None,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,golden_retriever,1903,9500
840370681858686976,2017-03-11,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,13.0,10.0,,None,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,,4950,17435
840268004936019968,2017-03-10,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,12.0,10.0,Monty,None,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,Chesapeake_Bay_retriever,6227,20415
839990271299457024,2017-03-10,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,13.0,10.0,Sojourner,None,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,Staffordshire_bullterrier,2501,14217
839549326359670784,2017-03-08,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",12.0,10.0,Winston,None,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,Norwich_terrier,8456,29159
839239871831150596,2017-03-07,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,13.0,10.0,Odie,None,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,Leonberg,7141,28832
838921590096166913,2017-03-07,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,13.0,10.0,Arlo,None,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,Border_terrier,2259,11841
838561493054533637,2017-03-06,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,13.0,10.0,Walter,None,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,kelpie,1441,11574
838476387338051585,2017-03-05,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,13.0,10.0,Stanley,None,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,Great_Pyrenees,5253,23981
838083903487373313,2017-03-04,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,13.0,10.0,Daisy,None,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,chow,3435,18701
837820167694528512,2017-03-04,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",12.0,10.0,,pupper,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,golden_retriever,8595,36286
837482249356513284,2017-03-03,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,13.0,10.0,Waffles,None,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,,481,4069
837471256429613056,2017-03-03,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,12.0,10.0,Vincent,None,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,Norwegian_elkhound,2517,13575
837366284874571778,2017-03-02,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,13.0,10.0,Lucy,None,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,American_Staffordshire_terrier,5775,22435
837110210464448512,2017-03-02,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,13.0,10.0,Clark,pupper,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,Siberian_husky,2616,17006
836989968035819520,2017-03-01,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,12.0,10.0,Mookie,None,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,toy_poodle,2504,13526
836753516572119041,2017-03-01,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,12.0,10.0,Meera,doggo,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,schipperke,5036,20429
836677758902222849,2017-02-28,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,11.0,10.0,Oliver,None,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,,2429,13396
836380477523124226,2017-02-28,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",12.0,10.0,Ava,pupper,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,,3221,15653
836260088725786625,2017-02-27,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,13.0,10.0,Lucy,None,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,borzoi,4684,22593
836001077879255040,2017-02-26,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,13.0,10.0,,None,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,Samoyed,4694,20313
835574547218894849,2017-02-25,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,11.0,10.0,Eli,None,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,Staffordshire_bullterrier,3967,18923
835297930240217089,2017-02-25,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,12.0,10.0,Ash,None,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,Rottweiler,3272,17431
835264098648616962,2017-02-24,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",12.0,10.0,Lola,None,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,Chesapeake_Bay_retriever,1861,8260
835172783151792128,2017-02-24,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12.0,10.0,,None,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,Border_collie,6284,27787
835152434251116546,2017-02-24,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,0.0,10.0,,None,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,American_Staffordshire_terrier,3309,23900
834931633769889797,2017-02-24,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,12.0,10.0,Tucker,None,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,soft-coated_wheaten_terrier,1808,11530
834786237630337024,2017-02-23,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13.0,10.0,Tobi,None,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,Border_terrier,5982,22474
834574053763584002,2017-02-23,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,13.0,10.0,,doggo,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,golden_retriever,2780,14579
834458053273591808,2017-02-22,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12.0,10.0,Chester,None,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,Rhodesian_ridgeback,1829,10237
834209720923721728,2017-02-22,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12.0,10.0,Wilson,None,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,golden_retriever,5255,21942
834167344700198914,2017-02-21,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,11.0,10.0,Sunshine,None,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,,3973,16761
834086379323871233,2017-02-21,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12.0,10.0,Lipton,None,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,Labrador_retriever,2425,13903
833863086058651648,2017-02-21,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12.0,10.0,Bentley,None,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,kuvasz,2639,14279
833826103416520705,2017-02-20,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13.0,10.0,Charlie,None,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,3768,16335
833722901757046785,2017-02-20,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13.0,10.0,Bronte,None,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West_Highland_white_terrier,3508,22012
833479644947025920,2017-02-20,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13.0,10.0,Poppy,None,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,golden_retriever,2270,15847
833124694597443584,2017-02-19,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12.0,10.0,Gidget,pupper,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,5308,21515
832998151111966721,2017-02-18,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13.0,10.0,Rhino,doggo,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,boxer,2432,14191
832757312314028032,2017-02-18,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13.0,10.0,Willow,None,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,3971,17927
832636094638288896,2017-02-17,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12.0,10.0,Orion,None,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo_dog,3071,16917
832397543355072512,2017-02-17,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12.0,10.0,Eevee,None,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,2447,12738
832369877331693569,2017-02-16,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11.0,10.0,Charlie,None,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,kelpie,3495,18284
832273440279240704,2017-02-16,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14.0,10.0,Smiley,doggo,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,Pembroke,2563,12060
832032802820481025,2017-02-16,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12.0,10.0,Miguel,doggo,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,whippet,5115,19050
831939777352105988,2017-02-15,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12.0,10.0,Emanuel,doggo,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,Pomeranian,6745,25614
831911600680497154,2017-02-15,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14.0,10.0,Kuyu,None,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,bloodhound,7167,29515
831670449226514432,2017-02-15,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13.0,10.0,Daisy,None,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,1994,11148
831650051525054464,2017-02-14,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13.0,10.0,,None,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo_dog,2146,7661
831552930092285952,2017-02-14,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13.0,10.0,Dutch,None,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,2519,9612
831322785565769729,2017-02-14,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12.0,10.0,Pete,doggo,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old_English_sheepdog,1671,9795
831315979191906304,2017-02-14,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13.0,10.0,,pupper,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,briard,1228,6951
831309418084069378,2017-02-14,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12.0,10.0,Scooter,None,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,2678,12506
831262627380748289,2017-02-13,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12.0,10.0,Tucker,None,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,cocker_spaniel,2258,12716
830956169170665475,2017-02-13,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12.0,10.0,Reggie,None,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,kuvasz,1651,8517
830583320585068544,2017-02-12,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13.0,10.0,Lilly,None,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador_retriever,18540,71478
830097400375152640,2017-02-10,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13.0,10.0,Samson,None,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,toy_poodle,3316,10507
829861396166877184,2017-02-10,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12.0,10.0,Mia,None,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border_terrier,2162,13084
829501995190984704,2017-02-09,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12.0,10.0,Leo,None,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French_bulldog,11685,33928
829449946868879360,2017-02-08,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11.0,10.0,,doggo,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,Labrador_retriever,2236,11182
829374341691346946,2017-02-08,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,13.0,10.0,Astrid,doggo,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,Staffordshire_bullterrier,10265,37032
829141528400556032,2017-02-08,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12.0,10.0,Malcolm,None,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,golden_retriever,8172,26235
829011960981237760,2017-02-07,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13.0,10.0,Dexter,None,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,boxer,17857,56670
828770345708580865,2017-02-07,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,13.0,10.0,Alfie,None,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,Chesapeake_Bay_retriever,6482,27348
828708714936930305,2017-02-06,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10.0,10.0,Fiona,None,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,Mexican_hairless,12367,39156
828650029636317184,2017-02-06,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14.0,10.0,,None,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,golden_retriever,1483,10173
828409743546925057,2017-02-06,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12.0,10.0,Mutt,None,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,toy_poodle,1267,6719
828408677031882754,2017-02-06,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12.0,10.0,Bear,None,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,1409,8177
828381636999917570,2017-02-05,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14.0,10.0,Doobert,doggo,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington_terrier,2447,13521
828376505180889089,2017-02-05,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13.0,10.0,Beebop,None,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American_Staffordshire_terrier,1173,7906
828372645993398273,2017-02-05,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12.0,10.0,Alexander,None,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,malamute,3229,13409
828046555563323392,2017-02-05,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,13.0,10.0,Sailer,None,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,,3158,12590
828011680017821696,2017-02-04,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11.0,10.0,Brutus,None,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American_Staffordshire_terrier,2364,11087
827933404142436356,2017-02-04,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12.0,10.0,Kona,pupper,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German_shepherd,5759,21564
827653905312006145,2017-02-03,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12.0,10.0,Boots,None,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,collie,3315,16531
827600520311402496,2017-02-03,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13.0,10.0,Tucker,None,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,1043,7931
